timestamp,AAPL,TSLA,INTC,NVAX,FIVN,EQIX,MIRM
08:00:00,184,168.7,30.02,9.35,53.73,765,25.15
08:01:00,183.94,169.34,30,9.7,53.73,765,25.15
08:02:00,184.08,169.3,30,9.41,53.73,765,25.15
08:03:00,184.27,169.2,30,9.3,53.73,765,25.15
08:04:00,184.21,169.24,29.99,9.28,53.73,765,25.15
08:05:00,184.14,169.18,29.99,9.24,53.73,765,25.15
08:06:00,184.01,169.1,29.99,9.34,53.73,765,25.15
08:07:00,184,169.13,29.96,9.35,53.73,765,25.15
08:08:00,184.1,169.23,29.96,9.45,53.73,765,25.15
08:09:00,184.09,169.19,29.97,9.54,53.73,765,25.15
08:10:00,184.07,168.95,29.97,9.35,53.73,765,25.15
08:11:00,184.1,168.96,29.97,9.35,53.73,765,25.15
08:12:00,184.12,168.99,29.97,9.35,53.73,765,25.15
08:13:00,184.17,168.99,29.99,9.36,53.73,765,25.15
08:14:00,184.15,169.03,30,9.36,53.73,765,25.15
08:15:00,184.12,169.03,30.02,9.35,53.73,765,25.15
08:16:00,184.12,168.92,30.02,9.39,53.73,765,25.15
08:17:00,184.04,168.86,30.02,9.45,53.73,765,25.15
08:18:00,184.21,168.88,30.02,9.42,53.73,765,25.15
08:19:00,184.2,168.88,29.99,9.44,53.73,765,25.15
08:20:00,184.2,168.95,29.99,9.54,53.73,765,25.15
08:21:00,184.25,168.98,29.99,9.56,53.73,765,25.15
08:22:00,184.33,169.05,29.99,9.55,53.73,765,25.15
08:23:00,184.39,169.08,30.01,9.62,53.73,765,25.15
08:24:00,184.45,169.1,30.01,9.77,53.73,765,25.15
08:25:00,184.62,169.06,29.99,9.72,53.73,765,25.15
08:26:00,184.66,169.06,29.97,9.82,53.73,765,25.15
08:27:00,184.7,169.16,29.97,9.81,53.73,765,25.15
08:28:00,184.6,169.16,29.97,9.85,53.73,765,25.15
08:29:00,184.61,169.12,29.97,9.91,53.73,765,25.15
08:30:00,184.65,169.13,29.97,9.79,53.73,765,25.15
08:31:00,184.65,169.16,29.97,9.71,53.73,765,25.15
08:32:00,184.55,169.12,29.97,9.76,53.73,765,25.15
08:33:00,184.57,169.15,29.97,9.75,53.73,765,25.15
08:34:00,184.6,169.14,29.97,9.7,53.73,765,25.15
08:35:00,184.6,169.19,29.97,9.7,53.73,765,25.15
08:36:00,184.56,169.17,29.99,9.7,53.73,765,25.15
08:37:00,184.52,169.15,30,9.73,53.73,765,25.15
08:38:00,184.56,169.17,30,9.77,53.73,765,25.15
08:39:00,184.58,169.19,30,9.8,53.73,765,25.15
08:40:00,184.5,169.07,29.99,9.73,53.73,765,25.15
08:41:00,184.53,169.07,29.99,9.75,53.73,765,25.15
08:42:00,184.53,169.09,29.99,9.76,53.73,765,25.15
08:43:00,184.6,169.09,29.99,9.7,53.73,765,25.15
08:44:00,184.55,169.09,30,9.72,53.73,765,25.15
08:45:00,184.59,169.09,30,9.71,53.73,765,25.15
08:46:00,184.6,169.13,29.99,9.73,53.73,765,25.15
08:47:00,184.61,169.09,29.99,9.71,53.73,765,25.15
08:48:00,184.6,169.07,29.99,9.71,53.73,765,25.15
08:49:00,184.6,169.07,29.99,9.71,53.73,765,25.15
08:50:00,184.55,169.09,29.99,9.61,53.73,765,25.15
08:51:00,184.55,169.15,29.99,9.58,53.73,765,25.15
08:52:00,184.59,169.16,29.99,9.63,53.73,765,25.15
08:53:00,184.6,169.15,29.99,9.65,53.73,765,25.15
08:54:00,184.61,169.15,29.99,9.65,53.73,765,25.15
08:55:00,184.6,169.15,29.99,9.66,53.73,765,25.15
08:56:00,184.6,169.25,29.99,9.61,53.73,765,25.15
08:57:00,184.6,169.25,29.97,9.57,53.73,765,25.15
08:58:00,184.57,169.3,29.98,9.55,53.73,765,25.15
08:59:00,184.6,169.4,29.98,9.57,53.73,765,25.15
09:00:00,184.59,169.45,29.98,9.58,53.73,765,25.15
09:01:00,184.59,169.5,29.98,9.58,53.73,765,25.15
09:02:00,184.6,169.71,29.98,9.58,53.73,765,25.15
09:03:00,184.6,169.75,29.98,9.59,53.73,765,25.15
09:04:00,184.6,169.53,29.98,9.55,53.73,765,25.15
09:05:00,184.56,169.58,29.98,9.57,53.73,765,25.15
09:06:00,184.56,169.49,29.98,9.56,53.73,765,25.15
09:07:00,184.55,169.5,29.99,9.53,53.73,765,25.15
09:08:00,184.6,169.47,29.98,9.4,53.73,765,25.15
09:09:00,184.6,169.4,29.98,9.37,53.73,765,25.15
09:10:00,184.55,169.4,29.98,9.4,53.73,765,25.15
09:11:00,184.57,169.39,29.98,9.4,53.73,765,25.15
09:12:00,184.63,169.39,29.99,9.45,53.73,765,25.15
09:13:00,184.77,169.45,29.98,9.48,53.73,765,25.15
09:14:00,184.82,169.47,29.98,9.5,53.73,765,25.15
09:15:00,184.82,169.49,29.99,9.48,53.73,765,25.15
09:16:00,184.82,169.48,30,9.44,53.73,765,25.15
09:17:00,184.77,169.55,30,9.44,53.73,765,25.15
09:18:00,184.77,169.6,29.99,9.42,53.73,765,25.15
09:19:00,184.76,169.6,29.99,9.43,53.73,765,25.15
09:20:00,184.76,169.59,29.99,9.43,53.73,765,25.15
09:21:00,184.75,169.55,30,9.44,53.73,765,25.15
09:22:00,184.71,169.56,30,9.41,53.73,765,25.15
09:23:00,184.71,169.49,30,9.44,53.73,765,25.15
09:24:00,184.7,169.5,30,9.43,53.73,765,25.15
09:25:00,184.75,169.49,30,9.4,53.73,765,25.15
09:26:00,184.79,169.5,30,9.38,53.73,765,25.15
09:27:00,184.77,169.53,30,9.34,53.73,765,25.15
09:28:00,184.77,169.5,30,9.34,53.73,765,25.15
09:29:00,184.79,169.54,30,9.36,53.73,765,25.15
09:30:00,184.82,169.53,30,9.37,53.73,765,25.15
09:31:00,184.82,169.5,30,9.37,53.73,765,25.15
09:32:00,184.86,169.53,30,9.41,53.73,765,25.15
09:33:00,184.91,169.54,30,9.4,53.73,765,25.15
09:34:00,184.9,169.53,30,9.46,53.73,765,25.15
09:35:00,184.89,169.52,30,9.48,53.73,765,25.15
09:36:00,184.89,169.53,30,9.46,53.73,765,25.15
09:37:00,184.84,169.54,29.99,9.46,53.73,765,25.15
09:38:00,184.84,169.55,30,9.41,53.73,765,25.15
09:39:00,184.89,169.56,30,9.42,53.73,765,25.15
09:40:00,184.97,169.63,30.01,9.42,53.73,765,25.15
09:41:00,184.99,169.7,30.01,9.35,53.73,765,25.15
09:42:00,184.99,169.7,30.01,9.37,53.73,765,25.15
09:43:00,185.05,169.69,30.01,9.4,53.73,765,25.15
09:44:00,185.07,169.69,30.02,9.3,53.73,765,25.15
09:45:00,185.09,169.69,30.02,9.24,53.73,765,25.15
09:46:00,185.07,169.65,30.03,9.05,53.73,765,25.15
09:47:00,185.04,169.7,30.02,9.05,53.73,765,25.15
09:48:00,185.03,169.72,30.03,9.13,53.73,765,25.15
09:49:00,185.01,169.72,30.02,9.15,53.73,765,25.15
09:50:00,185.01,169.65,30.02,9.1,53.73,765,25.15
09:51:00,185.01,169.65,30.02,9.13,53.73,765,25.15
09:52:00,184.97,169.65,30.02,9.3,53.73,765,25.15
09:53:00,184.98,169.67,30.02,9.23,53.73,765,25.15
09:54:00,184.97,169.65,30.01,9.25,53.73,765,25.15
09:55:00,184.96,169.67,30.01,9.27,53.73,765,25.15
09:56:00,184.94,169.61,30.01,9.25,53.73,765,25.15
09:57:00,184.95,169.63,30.01,9.27,53.73,765,25.15
09:58:00,184.94,169.65,30.01,9.29,53.73,765,25.15
09:59:00,184.94,169.67,30.02,9.31,53.73,765,25.15
10:00:00,184.91,169.63,30.02,9.33,53.73,765,25.15
10:01:00,184.94,169.67,30.02,9.25,53.73,765,25.15
10:02:00,184.91,169.67,30.02,9.3,53.73,765,25.15
10:03:00,184.82,169.68,30.02,9.3,53.73,765,25.15
10:04:00,184.67,169.65,30.02,9.34,53.73,765,25.15
10:05:00,184.77,169.64,30.02,9.3,53.73,765,25.15
10:06:00,184.7,169.64,30.02,9.25,53.73,765,25.15
10:07:00,184.81,169.66,30.02,9.21,53.73,765,25.15
10:08:00,184.81,169.65,30.02,9.18,53.73,765,25.15
10:09:00,184.82,169.68,30.02,9.02,53.73,765,25.15
10:10:00,184.85,169.69,30.02,9.05,53.73,765,25.15
10:11:00,184.85,169.66,30.02,9.02,53.73,765,25.15
10:12:00,184.85,169.66,30.02,9.01,53.73,765,25.15
10:13:00,184.85,169.68,30.02,9.02,53.73,765,25.15
10:14:00,184.79,169.7,30.03,9.01,53.73,765,25.15
10:15:00,184.84,169.7,30.03,9,53.73,765,25.15
10:16:00,184.79,169.72,30.03,8.94,53.73,765,25.15
10:17:00,184.79,169.72,30.03,8.82,53.73,765,25.15
10:18:00,184.79,169.71,30.01,8.96,53.73,765,25.15
10:19:00,184.84,169.68,30.01,8.93,53.73,765,25.15
10:20:00,184.75,169.68,30,8.95,53.73,765,25.15
10:21:00,184.79,169.6,30,8.95,53.73,765,25.15
10:22:00,184.77,169.6,30,9.01,53.73,765,25.15
10:23:00,184.77,169.59,30,9,53.73,765,25.15
10:24:00,184.77,169.55,30,9.02,53.73,765,25.15
10:25:00,184.77,169.53,30,9,53.73,765,25.15
10:26:00,184.75,169.49,30,9.06,53.73,765,25.15
10:27:00,184.75,169.5,30,9.03,53.73,765,25.15
10:28:00,184.79,169.54,30,9.04,53.73,765,25.15
10:29:00,184.81,169.54,29.98,9.05,53.73,765,25.15
10:30:00,184.79,169.54,29.98,9.05,53.73,765,25.15
10:31:00,184.79,169.54,30,9.04,53.73,765,25.15
10:32:00,184.8,169.54,30,9.04,53.73,765,25.15
10:33:00,184.9,169.56,30,9.07,53.73,765,25.15
10:34:00,184.97,169.56,30,9.1,53.73,765,25.15
10:35:00,184.93,169.54,30,9.11,53.73,765,25.15
10:36:00,184.93,169.5,30,9.11,53.73,765,25.15
10:37:00,184.93,169.47,30,9.12,53.73,765,25.15
10:38:00,184.94,169.48,30,9.12,53.73,765,25.15
10:39:00,184.93,169.5,30,9.12,53.73,765,25.15
10:40:00,184.93,169.47,30,9.16,53.73,765,25.15
10:41:00,184.9,169.51,30,9.14,53.73,765,25.15
10:42:00,184.88,169.45,29.99,9.14,53.73,765,25.15
10:43:00,184.92,169.4,30,9.14,53.73,765,25.15
10:44:00,184.92,169.4,30,9.13,53.73,765,25.15
10:45:00,184.88,169.24,30,9.15,53.73,765,25.15
10:46:00,184.86,169.24,30,9.15,53.73,765,25.15
10:47:00,184.86,169.24,30,9.15,53.73,765,25.15
10:48:00,184.83,169.22,30,9.16,53.73,765,25.15
10:49:00,184.93,169.24,30,9.16,53.73,765,25.15
10:50:00,184.96,169.34,30,9.21,53.73,765,25.15
10:51:00,184.97,169.34,30,9.21,53.73,765,25.15
10:52:00,184.96,169.36,30,9.16,53.73,765,25.15
10:53:00,184.96,169.36,30,9.15,53.73,765,25.15
10:54:00,185.05,169.37,30,9.15,53.73,765,25.15
10:55:00,185.05,169.38,30,9.08,53.73,765,25.15
10:56:00,185.05,169.33,30,9.09,53.73,765,25.15
10:57:00,185.25,169.3,30,9.12,53.73,765,25.15
10:58:00,185.26,169.27,30,9.11,53.73,765,25.15
10:59:00,185.22,169.28,29.99,9.06,53.73,765,25.15
11:00:00,185.2,168.9,30.3,9.11,53.73,765,25.15
11:01:00,185.3,168.9,30.25,9.1,53.73,765,25.15
11:02:00,185.29,168.89,30.29,9.11,53.73,765,25.15
11:03:00,185.27,168.82,30.25,9.12,53.73,765,25.15
11:04:00,185.26,168.78,30.23,9.1,53.73,765,25.15
11:05:00,185.26,168.74,30.26,9.04,53.73,765,25.15
11:06:00,185.35,168.77,30.2,9.06,53.73,765,25.15
11:07:00,185.34,169,30.19,8.96,53.73,765,25.15
11:08:00,185.37,169.09,30.16,8.95,53.73,765,25.15
11:09:00,185.4,169.04,30.16,8.88,53.73,765,25.15
11:10:00,185.39,169.06,30.18,8.9,53.73,765,25.15
11:11:00,185.45,169.13,30.17,8.91,53.73,765,25.15
11:12:00,185.44,169.07,30.17,8.91,53.73,765,25.15
11:13:00,185.41,169.03,30.17,8.91,53.73,765,25.15
11:14:00,185.45,169.02,30.2,9,53.73,765,25.15
11:15:00,185.45,169.02,30.19,9,53.73,765,25.15
11:16:00,185.47,168.9,30.22,9,53.73,765,25.15
11:17:00,185.42,168.91,30.21,9.04,53.73,765,25.15
11:18:00,185.5,168.96,30.22,9.06,53.73,765,25.15
11:19:00,185.64,168.89,30.22,9.08,53.73,765,25.15
11:20:00,185.64,168.89,30.25,9.11,53.73,765,25.15
11:21:00,185.67,168.97,30.23,9.08,53.73,765,25.15
11:22:00,185.7,168.9,30.22,9.09,53.73,765,25.15
11:23:00,185.7,169.13,30.22,9.06,53.73,765,25.15
11:24:00,185.73,169.14,30.23,9.08,53.73,765,25.15
11:25:00,185.74,169.13,30.22,9.08,53.73,765,25.15
11:26:00,185.51,169.14,30.18,9.06,53.73,765,25.15
11:27:00,185.44,169.14,30.19,9.09,53.73,765,25.15
11:28:00,185.42,169.16,30.19,9.09,53.73,765,25.15
11:29:00,185.36,169.29,30.19,9.09,53.73,765,25.15
11:30:00,185.3,169.25,30.19,9.08,53.73,765,25.15
11:31:00,185.29,169.14,30.19,9.08,53.73,765,25.15
11:32:00,185.28,169.16,30.2,9.05,53.73,765,25.15
11:33:00,185.25,169.24,30.21,9.05,53.73,765,25.15
11:34:00,185.36,169.25,30.21,9,53.73,765,25.15
11:35:00,185.38,169.2,30.22,9.04,53.73,765,25.15
11:36:00,185.38,169.16,30.22,9.03,53.73,765,25.15
11:37:00,185.36,169.16,30.22,9.06,53.73,765,25.15
11:38:00,185.39,169.25,30.24,9.04,53.73,765,25.15
11:39:00,185.39,169.31,30.24,9.06,53.73,765,25.15
11:40:00,185.39,169.36,30.23,9.05,53.73,765,25.15
11:41:00,185.36,169.45,30.23,9.04,53.73,765,25.15
11:42:00,185.35,169.5,30.22,9.03,53.73,765,25.15
11:43:00,185.35,169.55,30.23,9.01,53.73,765,25.15
11:44:00,185.35,169.52,30.26,9.03,53.73,765,25.15
11:45:00,185.43,169.55,30.26,9.03,53.73,765,25.15
11:46:00,185.43,169.58,30.25,9.06,53.73,765,25.15
11:47:00,185.44,169.58,30.24,9.06,53.73,765,25.15
11:48:00,185.44,169.67,30.25,9.05,53.73,765,25.15
11:49:00,185.44,169.64,30.26,9.02,53.73,765,25.15
11:50:00,185.44,169.64,30.26,9.07,53.73,765,25.15
11:51:00,185.44,169.49,30.25,9.07,53.73,765,25.15
11:52:00,185.44,169.55,30.23,9.07,53.73,765,25.15
11:53:00,185.43,169.53,30.2,9.07,53.73,765,25.15
11:54:00,185.35,169.5,30.23,9.07,53.73,765,25.15
11:55:00,185.3,169.55,30.2,9.07,53.73,765,25.15
11:56:00,185.33,169.57,30.2,9.06,53.73,765,25.15
11:57:00,185.31,169.55,30.23,9.06,53.73,765,25.15
11:58:00,185.36,169.52,30.21,9.06,53.73,765,25.15
11:59:00,185.37,169.49,30.19,9.06,53.73,765,25.15
12:00:00,185.44,169.52,30.22,9.08,53.73,765,25.15
12:01:00,185.41,169.47,30.2,9.08,53.73,765,25.15
12:02:00,185.4,169.36,30.23,9.1,53.73,765,25.15
12:03:00,185.33,169.31,30.23,9.15,53.73,765,25.15
12:04:00,185.33,169.24,30.16,9.19,53.73,765,25.15
12:05:00,185.3,169.14,30.17,9.25,53.73,765,25.15
12:06:00,185.34,169.14,30.19,9.27,53.73,765,25.15
12:07:00,185.3,169.27,30.19,9.16,53.73,765,25.15
12:08:00,185.36,169.29,30.19,9.23,53.73,765,25.15
12:09:00,185.31,169.28,30.19,9.22,53.73,765,25.15
12:10:00,185.3,169.33,30.15,9.16,53.73,765,25.15
12:11:00,185.25,169.33,30.16,9.11,53.73,765,25.15
12:12:00,185.26,169.28,30.16,9.14,53.73,765,25.15
12:13:00,185.26,169.3,30.16,9.16,53.73,765,25.15
12:14:00,185.28,169.26,30.14,9.2,53.73,765,25.15
12:15:00,185.29,169.2,30.14,9.2,53.73,765,25.15
12:16:00,185.26,169.29,30.14,9.19,53.73,765,25.15
12:17:00,185.26,169.26,30.16,9.19,53.73,765,25.15
12:18:00,185.24,169.25,30.14,9.17,53.73,765,25.15
12:19:00,185.21,169.18,30.13,9.18,53.73,765,25.15
12:20:00,185.19,169.14,30.13,9.21,53.73,765,25.15
12:21:00,185.22,169.26,30.09,9.24,53.73,765,25.15
12:22:00,185.17,169.25,30.03,9.23,53.73,765,25.15
12:23:00,185.17,169.25,30.03,9.24,53.73,765,25.15
12:24:00,185.24,169.24,30.11,9.23,53.73,765,25.15
12:25:00,185.25,169.27,30.06,9.18,53.73,765,25.15
12:26:00,185.27,169.27,30.1,9.19,53.73,765,25.15
12:27:00,185.26,169.27,30.1,9.15,53.73,765,25.15
12:28:00,185.3,169.3,30.1,9.16,53.73,765,25.15
12:29:00,185.35,169.33,30.1,9.2,53.73,765,25.15
12:30:00,185.34,169.47,30.08,9.17,53.73,765,25.15
12:31:00,185.35,169.48,30.1,9.17,53.73,765,25.15
12:32:00,185.3,169.53,30.13,9.17,53.73,765,25.15
12:33:00,185.3,169.5,30.13,9.17,53.73,765,25.15
12:34:00,185.3,169.5,30.12,9.14,53.73,765,25.15
12:35:00,185.3,169.45,30.13,9.16,53.73,765,25.15
12:36:00,185.29,169.49,30.12,9.17,53.73,765,25.15
12:37:00,185.3,169.48,30.11,9.16,53.73,765,25.15
12:38:00,185.3,169.45,30.14,9.17,53.73,765,25.15
12:39:00,185.28,169.45,30.14,9.17,53.73,765,25.15
12:40:00,185.29,169.58,30.14,9.15,53.73,765,25.15
12:41:00,185.28,169.59,30.14,9.16,53.73,765,25.15
12:42:00,185.31,169.57,30.21,9.19,53.73,765,25.15
12:43:00,185.4,169.53,30.15,9.17,53.73,765,25.15
12:44:00,185.44,169.62,30.17,9.19,53.73,765,25.15
12:45:00,185.45,169.64,30.2,9.19,53.73,765,25.15
12:46:00,185.42,169.62,30.2,9.17,53.73,765,25.15
12:47:00,185.4,169.62,30.22,9.18,53.73,765,25.15
12:48:00,185.37,169.55,30.23,9.17,53.73,765,25.15
12:49:00,185.39,169.62,30.23,9.17,53.73,765,25.15
12:50:00,185.39,169.59,30.21,9.17,53.73,765,25.15
12:51:00,185.39,169.59,30.18,9.19,53.73,765,25.15
12:52:00,185.37,169.7,30.16,9.18,53.73,765,25.15
12:53:00,185.39,169.66,30.15,9.18,53.73,765,25.15
12:54:00,185.38,169.67,30.15,9.19,53.73,765,25.15
12:55:00,185.4,169.68,30.17,9.2,53.73,765,25.15
12:56:00,185.38,169.69,30.17,9.19,53.73,765,25.15
